<<< Spectrum Data for LSA Series Signal Analyzer >>>
                  (c) Copyright 2008, Aeroflex.Ltd 2.002
*** Spectrum Infomation ***
Center,488973256,Hz
Span,19245283,Hz
RBW,200000,Hz
VBW,200000,Hz
Sweep,10000,msec
*** Spectrum Trace ***
Num,TraceA(Hz),TraceA(dBm),TraceB(Hz),TraceB(dBm),TraceC(Hz),TraceC(dBm)
0339,485868556,-88.13,0,0.00,0,0.00
0340,485887840,-71.17,0,0.00,0,0.00
0341,485907124,-79.55,0,0.00,0,0.00
0342,485926408,-77.01,0,0.00,0,0.00
0343,485945692,-74.47,0,0.00,0,0.00
0344,485964976,-81.54,0,0.00,0,0.00
0345,485984259,-80.70,0,0.00,0,0.00
0346,486003543,-82.95,0,0.00,0,0.00
0347,486022827,-85.20,0,0.00,0,0.00
0348,486042111,-71.88,0,0.00,0,0.00
0349,486061395,-86.25,0,0.00,0,0.00
0350,486080679,-80.46,0,0.00,0,0.00
0351,486099963,-74.67,0,0.00,0,0.00
0352,486119246,-87.17,0,0.00,0,0.00
0353,486138530,-74.41,0,0.00,0,0.00
0354,486157814,-78.21,0,0.00,0,0.00
0355,486177098,-82.01,0,0.00,0,0.00
0356,486196382,-73.65,0,0.00,0,0.00
0357,486215666,-88.63,0,0.00,0,0.00
0358,486234949,-81.98,0,0.00,0,0.00
0359,486254233,-75.34,0,0.00,0,0.00
0360,486273517,-82.48,0,0.00,0,0.00
0361,486292801,-72.62,0,0.00,0,0.00
0362,486312085,-78.47,0,0.00,0,0.00
0363,486331369,-84.32,0,0.00,0,0.00
0364,486350653,-75.69,0,0.00,0,0.00
0365,486369936,-87.19,0,0.00,0,0.00
0366,486389220,-80.94,0,0.00,0,0.00
0367,486408504,-74.68,0,0.00,0,0.00
0368,486427788,-82.29,0,0.00,0,0.00
0369,486447072,-78.39,0,0.00,0,0.00
0370,486466356,-74.49,0,0.00,0,0.00
0371,486485640,-82.19,0,0.00,0,0.00
0372,486504923,-72.82,0,0.00,0,0.00
0373,486524207,-80.76,0,0.00,0,0.00
0374,486543491,-88.70,0,0.00,0,0.00
0375,486562775,-76.75,0,0.00,0,0.00
0376,486582059,-91.54,0,0.00,0,0.00
0377,486601343,-84.38,0,0.00,0,0.00
0378,486620627,-77.22,0,0.00,0,0.00
0379,486639910,-90.46,0,0.00,0,0.00
0380,486659194,-72.90,0,0.00,0,0.00
0381,486678478,-80.87,0,0.00,0,0.00
0382,486697762,-88.85,0,0.00,0,0.00
0383,486717046,-71.24,0,0.00,0,0.00
0384,486736330,-89.48,0,0.00,0,0.00
0385,486755613,-80.89,0,0.00,0,0.00
0386,486774897,-72.29,0,0.00,0,0.00
0387,486794181,-86.80,0,0.00,0,0.00
0388,486813465,-79.92,0,0.00,0,0.00
0389,486832749,-83.97,0,0.00,0,0.00
0390,486852033,-88.01,0,0.00,0,0.00
0391,486871317,-75.14,0,0.00,0,0.00
0392,486890600,-87.01,0,0.00,0,0.00
0393,486909884,-82.50,0,0.00,0,0.00
0394,486929168,-78.00,0,0.00,0,0.00
0395,486948452,-92.47,0,0.00,0,0.00
0396,486967736,-75.97,0,0.00,0,0.00
0397,486987020,-82.46,0,0.00,0,0.00
0398,487006304,-88.96,0,0.00,0,0.00
0399,487025587,-76.58,0,0.00,0,0.00
0400,487044871,-87.40,0,0.00,0,0.00
0401,487064155,-81.67,0,0.00,0,0.00
0402,487083439,-75.95,0,0.00,0,0.00
0403,487102723,-93.38,0,0.00,0,0.00
0404,487122007,-82.21,0,0.00,0,0.00
0405,487141290,-71.04,0,0.00,0,0.00
0406,487160574,-91.27,0,0.00,0,0.00
0407,487179858,-75.16,0,0.00,0,0.00
0408,487199142,-79.05,0,0.00,0,0.00
0409,487218426,-82.95,0,0.00,0,0.00
0410,487237710,-74.46,0,0.00,0,0.00
0411,487256994,-85.62,0,0.00,0,0.00
0412,487276277,-80.89,0,0.00,0,0.00
0413,487295561,-76.16,0,0.00,0,0.00
0414,487314845,-81.31,0,0.00,0,0.00
0415,487334129,-77.81,0,0.00,0,0.00
0416,487353413,-79.68,0,0.00,0,0.00
0417,487372697,-81.56,0,0.00,0,0.00
0418,487391981,-78.74,0,0.00,0,0.00
0419,487411264,-81.70,0,0.00,0,0.00
0420,487430548,-77.45,0,0.00,0,0.00
0421,487449832,-73.20,0,0.00,0,0.00
0422,487469116,-85.86,0,0.00,0,0.00
0423,487488400,-76.52,0,0.00,0,0.00
0424,487507684,-83.41,0,0.00,0,0.00
0425,487526967,-90.30,0,0.00,0,0.00
0426,487546251,-72.93,0,0.00,0,0.00
0427,487565535,-86.53,0,0.00,0,0.00
0428,487584819,-80.64,0,0.00,0,0.00
0429,487604103,-74.74,0,0.00,0,0.00
0430,487623387,-87.78,0,0.00,0,0.00
0431,487642671,-74.43,0,0.00,0,0.00
0432,487661954,-82.36,0,0.00,0,0.00
0433,487681238,-90.29,0,0.00,0,0.00
0434,487700522,-76.01,0,0.00,0,0.00
0435,487719806,-79.75,0,0.00,0,0.00
0436,487739090,-77.76,0,0.00,0,0.00
0437,487758374,-75.78,0,0.00,0,0.00
0438,487777658,-90.53,0,0.00,0,0.00
0439,487796941,-76.53,0,0.00,0,0.00
0440,487816225,-80.29,0,0.00,0,0.00
0441,487835509,-84.05,0,0.00,0,0.00
0442,487854793,-71.62,0,0.00,0,0.00
0443,487874077,-78.03,0,0.00,0,0.00
0444,487893361,-84.43,0,0.00,0,0.00
0445,487912644,-80.82,0,0.00,0,0.00
0446,487931928,-90.21,0,0.00,0,0.00
0447,487951212,-82.48,0,0.00,0,0.00
0448,487970496,-74.75,0,0.00,0,0.00
0449,487989780,-87.04,0,0.00,0,0.00
0450,488009064,-77.73,0,0.00,0,0.00
0451,488028348,-83.90,0,0.00,0,0.00
0452,488047631,-90.07,0,0.00,0,0.00
0453,488066915,-78.04,0,0.00,0,0.00
0454,488086199,-88.18,0,0.00,0,0.00
0455,488105483,-82.81,0,0.00,0,0.00
0456,488124767,-77.44,0,0.00,0,0.00
0457,488144051,-85.34,0,0.00,0,0.00
0458,488163335,-74.14,0,0.00,0,0.00
0459,488182618,-81.32,0,0.00,0,0.00
0460,488201902,-88.50,0,0.00,0,0.00
0461,488221186,-73.98,0,0.00,0,0.00
0462,488240470,-80.32,0,0.00,0,0.00
0463,488259754,-76.65,0,0.00,0,0.00
0464,488279038,-72.98,0,0.00,0,0.00
0465,488298322,-81.75,0,0.00,0,0.00
0466,488317605,-80.05,0,0.00,0,0.00
0467,488336889,-79.63,0,0.00,0,0.00
0468,488356173,-79.22,0,0.00,0,0.00
0469,488375457,-72.24,0,0.00,0,0.00
0470,488394741,-86.05,0,0.00,0,0.00
0471,488414025,-79.35,0,0.00,0,0.00
0472,488433308,-72.65,0,0.00,0,0.00
0473,488452592,-84.30,0,0.00,0,0.00
0474,488471876,-75.87,0,0.00,0,0.00
0475,488491160,-80.46,0,0.00,0,0.00
0476,488510444,-85.05,0,0.00,0,0.00
0477,488529728,-74.39,0,0.00,0,0.00
0478,488549012,-86.76,0,0.00,0,0.00
0479,488568295,-81.40,0,0.00,0,0.00
0480,488587579,-76.05,0,0.00,0,0.00
0481,488606863,-83.99,0,0.00,0,0.00
0482,488626147,-77.73,0,0.00,0,0.00
0483,488645431,-71.47,0,0.00,0,0.00
0484,488664715,-84.75,0,0.00,0,0.00
0485,488683999,-74.78,0,0.00,0,0.00
0486,488703282,-79.63,0,0.00,0,0.00
0487,488722566,-84.48,0,0.00,0,0.00
0488,488741850,-74.98,0,0.00,0,0.00
0489,488761134,-83.76,0,0.00,0,0.00
0490,488780418,-79.73,0,0.00,0,0.00
0491,488799702,-75.70,0,0.00,0,0.00
0492,488818985,-87.12,0,0.00,0,0.00
0493,488838269,-73.92,0,0.00,0,0.00
0494,488857553,-78.79,0,0.00,0,0.00
0495,488876837,-83.66,0,0.00,0,0.00
0496,488896121,-70.17,0,0.00,0,0.00
0497,488915405,-88.48,0,0.00,0,0.00
0498,488934689,-82.07,0,0.00,0,0.00
0499,488953972,-75.65,0,0.00,0,0.00
0500,488973256,-88.24,0,0.00,0,0.00
0501,488992540,-74.98,0,0.00,0,0.00
0502,489011824,-79.50,0,0.00,0,0.00
0503,489031108,-84.02,0,0.00,0,0.00
0504,489050392,-73.53,0,0.00,0,0.00
0505,489069676,-86.53,0,0.00,0,0.00
0506,489088959,-80.11,0,0.00,0,0.00
0507,489108243,-73.69,0,0.00,0,0.00
0508,489127527,-82.75,0,0.00,0,0.00
0509,489146811,-73.97,0,0.00,0,0.00
0510,489166095,-79.74,0,0.00,0,0.00
0511,489185379,-85.51,0,0.00,0,0.00
0512,489204662,-70.89,0,0.00,0,0.00
0513,489223946,-89.33,0,0.00,0,0.00
0514,489243230,-81.51,0,0.00,0,0.00
0515,489262514,-73.68,0,0.00,0,0.00
0516,489281798,-82.22,0,0.00,0,0.00
0517,489301082,-72.67,0,0.00,0,0.00
0518,489320366,-79.26,0,0.00,0,0.00
0519,489339649,-85.85,0,0.00,0,0.00
0520,489358933,-75.95,0,0.00,0,0.00
0521,489378217,-79.24,0,0.00,0,0.00
0522,489397501,-82.52,0,0.00,0,0.00
0523,489416785,-72.56,0,0.00,0,0.00
0524,489436069,-90.88,0,0.00,0,0.00
0525,489455353,-83.20,0,0.00,0,0.00
0526,489474636,-75.53,0,0.00,0,0.00
0527,489493920,-91.02,0,0.00,0,0.00
0528,489513204,-73.36,0,0.00,0,0.00
0529,489532488,-78.44,0,0.00,0,0.00
0530,489551772,-83.52,0,0.00,0,0.00
0531,489571056,-78.39,0,0.00,0,0.00
0532,489590339,-89.48,0,0.00,0,0.00
0533,489609623,-81.89,0,0.00,0,0.00
0534,489628907,-74.30,0,0.00,0,0.00
0535,489648191,-86.24,0,0.00,0,0.00
0536,489667475,-75.65,0,0.00,0,0.00
0537,489686759,-83.47,0,0.00,0,0.00
0538,489706043,-91.30,0,0.00,0,0.00
0539,489725326,-74.11,0,0.00,0,0.00
0540,489744610,-83.55,0,0.00,0,0.00
0541,489763894,-79.82,0,0.00,0,0.00
0542,489783178,-76.09,0,0.00,0,0.00
0543,489802462,-91.62,0,0.00,0,0.00
0544,489821746,-74.59,0,0.00,0,0.00
0545,489841030,-78.90,0,0.00,0,0.00
0546,489860313,-83.22,0,0.00,0,0.00
0547,489879597,-73.72,0,0.00,0,0.00
0548,489898881,-82.55,0,0.00,0,0.00
0549,489918165,-80.45,0,0.00,0,0.00
0550,489937449,-78.36,0,0.00,0,0.00
0551,489956733,-85.14,0,0.00,0,0.00
0552,489976017,-76.07,0,0.00,0,0.00
0553,489995300,-80.76,0,0.00,0,0.00
0554,490014584,-85.46,0,0.00,0,0.00
0555,490033868,-73.68,0,0.00,0,0.00
0556,490053152,-85.14,0,0.00,0,0.00
0557,490072436,-79.02,0,0.00,0,0.00
0558,490091720,-72.90,0,0.00,0,0.00
